condition_id,ring number,geology_1,geology_2,geology_3,geology_4,geology_5,geology_6,cutter speed,total thrust,grouting pressure,sync grouting volume,stock solution ratio,foam pressure,expansion rate,dosage,cutter torque,tunneling speed
31,438.0,0.0,0.0,0.49,0.51,0.0,0.0,1.6,44600.0,3.8,2.94,2.0,3.66,11.0,133.3,6620.0,24.0
31,420.0,0.0,0.0,0.49,0.51,0.0,0.0,1.6,18300.0,1.2,11.78,6.0,2.18,0.0,60.7,2970.0,15.0
31,420.0,0.0,0.0,0.49,0.51,0.0,0.0,1.6,18300.0,1.2,11.78,6.0,2.18,0.0,60.7,2970.0,15.0
31,438.0,0.0,0.0,0.49,0.51,0.0,0.0,1.6,43300.0,3.76,1.14,2.0,3.61,11.0,96.3,5250.0,17.0
31,438.0,0.0,0.0,0.49,0.51,0.0,0.0,1.6,21100.0,3.08,0.14,2.0,3.69,11.0,97.2,1610.0,18.0
31,438.0,0.0,0.0,0.49,0.51,0.0,0.0,1.6,43400.0,3.08,0.14,2.0,3.67,11.0,97.2,4260.0,20.0
31,420.0,0.0,0.0,0.49,0.51,0.0,0.0,1.6,18000.0,1.2,11.78,6.0,2.22,0.0,59.0,2500.0,13.0
31,420.0,0.0,0.0,0.49,0.51,0.0,0.0,1.6,19300.0,1.2,11.78,6.0,2.1,0.0,60.8,3610.0,14.0
31,420.0,0.0,0.0,0.49,0.51,0.0,0.0,1.6,18300.0,1.2,11.78,6.0,2.18,0.0,60.7,2970.0,15.0
31,438.0,0.0,0.0,0.49,0.51,0.0,0.0,1.6,35000.0,3.08,0.14,2.0,3.65,11.0,97.9,1850.0,23.0
31,420.0,0.0,0.0,0.49,0.51,0.0,0.0,1.6,18300.0,1.2,11.78,6.0,2.18,0.0,60.7,2970.0,15.0
31,438.0,0.0,0.0,0.49,0.51,0.0,0.0,1.6,44600.0,3.8,2.94,2.0,3.66,11.0,133.3,6620.0,24.0
32,480.0,0.0,0.0,0.5,0.5,0.0,0.0,1.5,59900.0,4.08,7.18,2.5,4.0,11.0,116.7,3320.0,6.0
32,480.0,0.0,0.0,0.5,0.5,0.0,0.0,1.5,59400.0,3.96,9.44,2.5,3.57,11.0,116.9,5610.0,17.0
32,480.0,0.0,0.0,0.5,0.5,0.0,0.0,1.5,59700.0,4.08,7.18,2.5,4.03,11.0,116.2,3460.0,12.0
32,480.0,0.0,0.0,0.5,0.5,0.0,0.0,1.5,60000.0,4.08,7.18,2.5,3.94,11.0,116.9,3380.0,9.0
32,480.0,0.0,0.0,0.5,0.5,0.0,0.0,1.5,59500.0,4.08,7.18,2.5,3.96,11.0,116.9,3490.0,13.0
32,480.0,0.0,0.0,0.5,0.5,0.0,0.0,1.6,58500.0,3.72,9.89,2.5,3.36,11.0,115.5,5530.0,19.0
32,480.0,0.0,0.0,0.5,0.5,0.0,0.0,1.5,60000.0,4.0,7.18,2.5,3.96,11.0,116.2,3400.0,8.0
32,480.0,0.0,0.0,0.5,0.5,0.0,0.0,1.5,59900.0,4.56,8.11,2.5,3.92,11.0,116.8,3650.0,7.0
32,480.0,0.0,0.0,0.5,0.5,0.0,0.0,1.6,59700.0,3.47,3.05,2.5,3.96,11.0,149.8,4010.0,11.0
32,480.0,0.0,0.0,0.5,0.5,0.0,0.0,1.5,59700.0,4.08,7.18,2.5,4.03,11.0,116.2,3460.0,12.0
32,480.0,0.0,0.0,0.5,0.5,0.0,0.0,1.6,59700.0,3.47,3.05,2.5,3.96,11.0,149.8,4010.0,11.0
32,480.0,0.0,0.0,0.5,0.5,0.0,0.0,1.5,59900.0,4.56,8.11,2.5,3.92,11.0,116.8,3650.0,7.0
32,480.0,0.0,0.0,0.5,0.5,0.0,0.0,1.5,59400.0,3.96,9.44,2.5,3.57,11.0,116.9,5610.0,17.0
32,480.0,0.0,0.0,0.5,0.5,0.0,0.0,1.5,59700.0,4.6,8.11,2.5,3.95,11.0,116.3,3920.0,14.0
32,480.0,0.0,0.0,0.5,0.5,0.0,0.0,1.5,60000.0,4.08,7.18,2.5,3.94,11.0,116.9,3380.0,9.0
32,480.0,0.0,0.0,0.5,0.5,0.0,0.0,1.5,59500.0,4.08,7.18,2.5,3.96,11.0,116.9,3490.0,13.0
32,480.0,0.0,0.0,0.5,0.5,0.0,0.0,1.5,59400.0,3.96,9.44,2.5,3.57,11.0,116.9,5610.0,17.0
32,480.0,0.0,0.0,0.5,0.5,0.0,0.0,1.5,60000.0,4.76,8.06,2.5,3.91,11.0,116.5,3850.0,5.0
32,480.0,0.0,0.0,0.5,0.5,0.0,0.0,1.5,59500.0,3.92,9.44,2.5,3.64,11.0,116.8,5850.0,15.0
32,480.0,0.0,0.0,0.5,0.5,0.0,0.0,1.6,54700.0,4.0,9.71,2.5,2.92,11.0,115.8,5110.0,3.0
32,480.0,0.0,0.0,0.5,0.5,0.0,0.0,1.5,59900.0,4.08,7.18,2.5,4.0,11.0,116.7,3320.0,6.0
32,480.0,0.0,0.0,0.5,0.5,0.0,0.0,1.5,59300.0,4.04,9.44,2.5,3.54,11.0,116.9,5800.0,16.0
32,480.0,0.0,0.0,0.5,0.5,0.0,0.0,1.6,54700.0,4.0,9.71,2.5,2.92,11.0,115.8,5110.0,3.0
32,480.0,0.0,0.0,0.5,0.5,0.0,0.0,1.5,59400.0,3.96,9.44,2.5,3.57,11.0,116.9,5610.0,17.0
32,480.0,0.0,0.0,0.5,0.5,0.0,0.0,1.6,54700.0,4.0,9.71,2.5,2.92,11.0,115.8,5110.0,3.0
32,480.0,0.0,0.0,0.5,0.5,0.0,0.0,1.5,59300.0,4.04,9.44,2.5,3.54,11.0,116.9,5800.0,16.0
32,480.0,0.0,0.0,0.5,0.5,0.0,0.0,1.6,59700.0,3.47,3.05,2.5,3.96,11.0,149.8,4010.0,11.0
32,480.0,0.0,0.0,0.5,0.5,0.0,0.0,1.6,58500.0,3.72,9.89,2.5,3.36,11.0,115.5,5530.0,19.0
32,480.0,0.0,0.0,0.5,0.5,0.0,0.0,1.5,59700.0,4.08,7.18,2.5,4.03,11.0,116.2,3460.0,12.0
32,480.0,0.0,0.0,0.5,0.5,0.0,0.0,1.5,59900.0,4.48,8.11,2.5,3.92,11.0,116.7,3570.0,4.0
32,480.0,0.0,0.0,0.5,0.5,0.0,0.0,1.5,59500.0,3.92,9.44,2.5,3.64,11.0,116.8,5850.0,15.0
32,480.0,0.0,0.0,0.5,0.5,0.0,0.0,1.6,54700.0,4.0,9.71,2.5,2.92,11.0,115.8,5110.0,3.0
32,480.0,0.0,0.0,0.5,0.5,0.0,0.0,1.5,59400.0,3.96,9.44,2.5,3.57,11.0,116.9,5610.0,17.0
32,480.0,0.0,0.0,0.5,0.5,0.0,0.0,1.5,59900.0,4.48,8.11,2.5,3.92,11.0,116.7,3570.0,4.0
32,480.0,0.0,0.0,0.5,0.5,0.0,0.0,1.5,59500.0,3.92,9.44,2.5,3.64,11.0,116.8,5850.0,15.0
32,480.0,0.0,0.0,0.5,0.5,0.0,0.0,1.5,59700.0,4.6,8.11,2.5,3.95,11.0,116.3,3920.0,14.0
32,480.0,0.0,0.0,0.5,0.5,0.0,0.0,1.5,59700.0,4.6,8.11,2.5,3.95,11.0,116.3,3920.0,14.0
32,480.0,0.0,0.0,0.5,0.5,0.0,0.0,1.5,59700.0,4.6,8.11,2.5,3.95,11.0,116.3,3920.0,14.0
32,480.0,0.0,0.0,0.5,0.5,0.0,0.0,1.5,59500.0,4.08,7.18,2.5,3.96,11.0,116.9,3490.0,13.0
32,480.0,0.0,0.0,0.5,0.5,0.0,0.0,1.5,60000.0,4.76,8.06,2.5,3.91,11.0,116.5,3850.0,5.0
32,480.0,0.0,0.0,0.5,0.5,0.0,0.0,1.5,59900.0,4.48,8.11,2.5,3.92,11.0,116.7,3570.0,4.0
32,480.0,0.0,0.0,0.5,0.5,0.0,0.0,1.5,59900.0,4.56,8.11,2.5,3.92,11.0,116.8,3650.0,7.0
32,480.0,0.0,0.0,0.5,0.5,0.0,0.0,1.5,60000.0,4.08,7.18,2.5,3.94,11.0,116.9,3380.0,9.0
32,480.0,0.0,0.0,0.5,0.5,0.0,0.0,1.5,60000.0,4.76,8.06,2.5,3.91,11.0,116.5,3850.0,5.0
32,480.0,0.0,0.0,0.5,0.5,0.0,0.0,1.6,59700.0,3.47,3.05,2.5,3.96,11.0,149.8,4010.0,11.0
32,480.0,0.0,0.0,0.5,0.5,0.0,0.0,1.5,60000.0,4.0,7.18,2.5,3.96,11.0,116.2,3400.0,8.0
32,480.0,0.0,0.0,0.5,0.5,0.0,0.0,1.5,59700.0,4.6,8.11,2.5,3.95,11.0,116.3,3920.0,14.0
32,480.0,0.0,0.0,0.5,0.5,0.0,0.0,1.5,59700.0,4.08,7.18,2.5,4.03,11.0,116.2,3460.0,12.0
32,480.0,0.0,0.0,0.5,0.5,0.0,0.0,1.5,59900.0,4.56,8.11,2.5,3.92,11.0,116.8,3650.0,7.0
32,480.0,0.0,0.0,0.5,0.5,0.0,0.0,1.5,59400.0,3.96,9.44,2.5,3.57,11.0,116.9,5610.0,17.0
33,384.0,0.0,0.0,0.51,0.49,0.0,0.0,1.6,58900.0,2.72,13.51,2.0,3.68,10.0,90.3,1320.0,5.0
33,384.0,0.0,0.0,0.51,0.49,0.0,0.0,1.6,57900.0,3.64,14.28,2.0,3.56,10.0,90.5,1590.0,2.0
33,384.0,0.0,0.0,0.51,0.49,0.0,0.0,1.6,58900.0,2.64,13.51,2.0,3.67,10.0,89.9,1500.0,7.0
33,384.0,0.0,0.0,0.51,0.49,0.0,0.0,1.6,54800.0,3.64,14.28,2.0,3.6,10.0,90.6,1050.0,12.0
33,384.0,0.0,0.0,0.51,0.49,0.0,0.0,1.6,58700.0,2.68,13.51,2.0,3.69,10.0,90.7,1350.0,8.0
33,384.0,0.0,0.0,0.51,0.49,0.0,0.0,1.6,54800.0,3.64,14.28,2.0,3.6,10.0,90.6,1050.0,12.0
33,384.0,0.0,0.0,0.51,0.49,0.0,0.0,1.6,58400.0,2.64,13.51,2.0,3.49,10.0,90.5,1370.0,6.0
33,384.0,0.0,0.0,0.51,0.49,0.0,0.0,1.6,44700.0,2.72,13.51,2.0,3.68,10.0,90.6,1160.0,1.0
33,384.0,0.0,0.0,0.51,0.49,0.0,0.0,1.6,57000.0,2.72,13.51,2.0,3.67,10.0,90.5,1310.0,11.0
33,384.0,0.0,0.0,0.51,0.49,0.0,0.0,1.6,58100.0,4.12,14.58,2.0,3.62,10.0,90.4,1370.0,3.0
33,384.0,0.0,0.0,0.51,0.49,0.0,0.0,1.6,58100.0,4.12,14.58,2.0,3.62,10.0,90.4,1370.0,3.0
33,384.0,0.0,0.0,0.51,0.49,0.0,0.0,1.6,44700.0,2.72,13.51,2.0,3.68,10.0,90.6,1160.0,1.0
33,384.0,0.0,0.0,0.51,0.49,0.0,0.0,1.6,57000.0,2.72,13.51,2.0,3.67,10.0,90.5,1310.0,11.0
33,384.0,0.0,0.0,0.51,0.49,0.0,0.0,1.6,58900.0,2.68,13.51,2.0,3.66,10.0,90.8,1210.0,4.0
33,384.0,0.0,0.0,0.51,0.49,0.0,0.0,1.6,58400.0,2.64,13.51,2.0,3.49,10.0,90.5,1370.0,6.0
33,384.0,0.0,0.0,0.51,0.49,0.0,0.0,1.6,58800.0,3.64,14.28,2.0,3.58,10.0,90.8,1550.0,15.0
33,384.0,0.0,0.0,0.51,0.49,0.0,0.0,1.6,58900.0,2.68,13.51,2.0,3.66,10.0,90.8,1210.0,4.0
33,384.0,0.0,0.0,0.51,0.49,0.0,0.0,1.6,58900.0,2.64,13.51,2.0,3.67,10.0,89.9,1500.0,7.0
33,384.0,0.0,0.0,0.51,0.49,0.0,0.0,1.6,59300.0,3.64,14.28,2.0,3.54,10.0,90.6,1970.0,14.0
33,384.0,0.0,0.0,0.51,0.49,0.0,0.0,1.6,58900.0,2.68,13.51,2.0,3.66,10.0,90.8,1210.0,4.0
33,384.0,0.0,0.0,0.51,0.49,0.0,0.0,1.6,58400.0,2.64,13.51,2.0,3.49,10.0,90.5,1370.0,6.0
33,384.0,0.0,0.0,0.51,0.49,0.0,0.0,1.6,58700.0,2.68,13.51,2.0,3.69,10.0,90.7,1350.0,8.0
33,384.0,0.0,0.0,0.51,0.49,0.0,0.0,1.6,57000.0,2.72,13.51,2.0,3.67,10.0,90.5,1310.0,11.0
33,384.0,0.0,0.0,0.51,0.49,0.0,0.0,1.6,58900.0,2.64,13.51,2.0,3.67,10.0,89.9,1500.0,7.0
33,384.0,0.0,0.0,0.51,0.49,0.0,0.0,1.6,58900.0,2.64,13.51,2.0,3.67,10.0,89.9,1500.0,7.0
33,384.0,0.0,0.0,0.51,0.49,0.0,0.0,1.6,54800.0,3.64,14.28,2.0,3.6,10.0,90.6,1050.0,12.0
33,384.0,0.0,0.0,0.51,0.49,0.0,0.0,1.6,59200.0,3.6,14.28,2.0,3.56,10.0,90.5,1830.0,9.0
33,384.0,0.0,0.0,0.51,0.49,0.0,0.0,1.6,44700.0,2.72,13.51,2.0,3.68,10.0,90.6,1160.0,1.0
33,384.0,0.0,0.0,0.51,0.49,0.0,0.0,1.6,58900.0,2.68,13.51,2.0,3.66,10.0,90.8,1210.0,4.0
33,384.0,0.0,0.0,0.51,0.49,0.0,0.0,1.6,58900.0,2.72,13.51,2.0,3.68,10.0,90.3,1320.0,5.0
33,384.0,0.0,0.0,0.51,0.49,0.0,0.0,1.6,58100.0,4.12,14.58,2.0,3.62,10.0,90.4,1370.0,3.0
33,384.0,0.0,0.0,0.51,0.49,0.0,0.0,1.6,44700.0,2.72,13.51,2.0,3.68,10.0,90.6,1160.0,1.0
33,384.0,0.0,0.0,0.51,0.49,0.0,0.0,1.6,59300.0,3.64,14.28,2.0,3.54,10.0,90.6,1970.0,14.0
33,384.0,0.0,0.0,0.51,0.49,0.0,0.0,1.6,58400.0,2.64,13.51,2.0,3.49,10.0,90.5,1370.0,6.0
33,384.0,0.0,0.0,0.51,0.49,0.0,0.0,1.6,59200.0,3.6,14.28,2.0,3.56,10.0,90.5,1830.0,9.0
33,384.0,0.0,0.0,0.51,0.49,0.0,0.0,1.6,59200.0,3.6,14.28,2.0,3.56,10.0,90.5,1830.0,9.0
33,384.0,0.0,0.0,0.51,0.49,0.0,0.0,1.6,57000.0,2.72,13.51,2.0,3.67,10.0,90.5,1310.0,11.0
33,384.0,0.0,0.0,0.51,0.49,0.0,0.0,1.6,57900.0,3.64,14.28,2.0,3.56,10.0,90.5,1590.0,2.0
33,384.0,0.0,0.0,0.51,0.49,0.0,0.0,1.6,59200.0,3.6,14.28,2.0,3.56,10.0,90.5,1830.0,9.0
33,384.0,0.0,0.0,0.51,0.49,0.0,0.0,1.6,58900.0,2.72,13.51,2.0,3.68,10.0,90.3,1320.0,5.0
33,384.0,0.0,0.0,0.51,0.49,0.0,0.0,1.6,57000.0,2.72,13.51,2.0,3.67,10.0,90.5,1310.0,11.0
33,384.0,0.0,0.0,0.51,0.49,0.0,0.0,1.6,58900.0,2.68,13.51,2.0,3.66,10.0,90.8,1210.0,4.0
33,384.0,0.0,0.0,0.51,0.49,0.0,0.0,1.6,57000.0,2.72,13.51,2.0,3.67,10.0,90.5,1310.0,11.0
33,384.0,0.0,0.0,0.51,0.49,0.0,0.0,1.6,58900.0,2.64,13.51,2.0,3.67,10.0,89.9,1500.0,7.0
33,384.0,0.0,0.0,0.51,0.49,0.0,0.0,1.6,57000.0,2.72,13.51,2.0,3.67,10.0,90.5,1310.0,11.0
33,384.0,0.0,0.0,0.51,0.49,0.0,0.0,1.6,44700.0,2.72,13.51,2.0,3.68,10.0,90.6,1160.0,1.0
33,384.0,0.0,0.0,0.51,0.49,0.0,0.0,1.6,58700.0,2.68,13.51,2.0,3.69,10.0,90.7,1350.0,8.0
33,384.0,0.0,0.0,0.51,0.49,0.0,0.0,1.6,58900.0,2.72,13.51,2.0,3.68,10.0,90.3,1320.0,5.0
33,384.0,0.0,0.0,0.51,0.49,0.0,0.0,1.6,58800.0,3.64,14.28,2.0,3.58,10.0,90.8,1550.0,15.0
33,384.0,0.0,0.0,0.51,0.49,0.0,0.0,1.6,58900.0,2.64,13.51,2.0,3.67,10.0,89.9,1500.0,7.0
34,449.0,0.0,0.0,0.52,0.48,0.0,0.0,1.5,50600.0,2.2,3.6,6.0,4.26,0.0,152.6,2930.0,33.0
34,449.0,0.0,0.0,0.52,0.48,0.0,0.0,1.4,49500.0,2.08,8.64,6.0,4.16,0.0,174.4,2340.0,28.0
34,449.0,0.0,0.0,0.52,0.48,0.0,0.0,1.4,45200.0,1.8,8.44,6.0,4.12,0.0,174.4,1400.0,8.0
34,449.0,0.0,0.0,0.52,0.48,0.0,0.0,1.4,49300.0,1.88,8.55,6.0,4.22,0.0,174.0,1870.0,25.0
34,449.0,0.0,0.0,0.52,0.48,0.0,0.0,1.4,50300.0,1.8,8.46,6.0,4.18,0.0,174.1,1600.0,21.0
34,449.0,0.0,0.0,0.52,0.48,0.0,0.0,1.4,49700.0,1.72,8.44,6.0,4.18,0.0,174.2,1510.0,26.0
34,481.0,0.0,0.0,0.52,0.48,0.0,0.0,1.5,54500.0,2.37,4.21,2.5,2.58,11.0,127.3,7550.0,12.0
34,449.0,0.0,0.0,0.52,0.48,0.0,0.0,1.4,48800.0,2.0,0.58,6.0,3.98,0.0,174.2,3360.0,30.0
34,449.0,0.0,0.0,0.52,0.48,0.0,0.0,1.4,49700.0,1.72,8.44,6.0,4.18,0.0,174.2,1510.0,26.0
34,449.0,0.0,0.0,0.52,0.48,0.0,0.0,1.4,49700.0,2.52,1.49,6.0,4.14,0.0,189.2,2910.0,17.0
34,449.0,0.0,0.0,0.52,0.48,0.0,0.0,1.4,49600.0,2.56,1.74,6.0,4.22,0.0,183.2,2730.0,15.0
34,449.0,0.0,0.0,0.52,0.48,0.0,0.0,1.4,48500.0,1.92,0.39,6.0,3.97,0.0,174.1,3070.0,36.0
34,449.0,0.0,0.0,0.52,0.48,0.0,0.0,1.4,49700.0,2.32,1.43,6.0,4.22,0.0,189.4,2980.0,16.0
34,449.0,0.0,0.0,0.52,0.48,0.0,0.0,1.4,48600.0,1.96,0.37,6.0,4.08,0.0,174.3,2840.0,34.0
34,449.0,0.0,0.0,0.52,0.48,0.0,0.0,1.4,49300.0,1.88,8.55,6.0,4.22,0.0,174.0,1870.0,25.0
34,449.0,0.0,0.0,0.52,0.48,0.0,0.0,1.4,49300.0,1.88,8.55,6.0,4.22,0.0,174.0,1870.0,25.0
34,449.0,0.0,0.0,0.52,0.48,0.0,0.0,1.4,48600.0,2.12,0.65,6.0,3.94,0.0,174.3,3400.0,29.0
34,449.0,0.0,0.0,0.52,0.48,0.0,0.0,1.4,49600.0,1.88,8.5,6.0,4.24,0.0,174.3,1730.0,24.0
34,449.0,0.0,0.0,0.52,0.48,0.0,0.0,1.4,46800.0,2.2,9.04,6.0,4.01,0.0,145.6,4830.0,51.0
34,449.0,0.0,0.0,0.52,0.48,0.0,0.0,1.4,47000.0,2.48,8.66,6.0,3.54,0.0,145.8,5190.0,43.0
34,449.0,0.0,0.0,0.52,0.48,0.0,0.0,1.5,47200.0,2.76,7.78,6.0,4.24,0.0,144.8,4620.0,35.0
34,449.0,0.0,0.0,0.52,0.48,0.0,0.0,1.4,49900.0,1.72,8.46,6.0,4.18,0.0,174.5,1620.0,22.0
34,449.0,0.0,0.0,0.52,0.48,0.0,0.0,1.4,49600.0,1.88,8.5,6.0,4.24,0.0,174.3,1730.0,24.0
34,449.0,0.0,0.0,0.52,0.48,0.0,0.0,1.4,49800.0,2.72,2.11,6.0,4.37,0.0,168.1,2910.0,18.0
34,449.0,0.0,0.0,0.52,0.48,0.0,0.0,1.4,49500.0,2.08,8.64,6.0,4.16,0.0,174.4,2340.0,28.0
34,449.0,0.0,0.0,0.52,0.48,0.0,0.0,1.4,47400.0,2.16,8.74,6.0,3.72,0.0,145.7,5440.0,49.0
34,449.0,0.0,0.0,0.52,0.48,0.0,0.0,1.4,49700.0,2.32,1.43,6.0,4.22,0.0,189.4,2980.0,16.0
34,449.0,0.0,0.0,0.52,0.48,0.0,0.0,1.4,49800.0,2.72,2.11,6.0,4.37,0.0,168.1,2910.0,18.0
34,449.0,0.0,0.0,0.52,0.48,0.0,0.0,1.4,47000.0,2.36,8.48,6.0,3.49,0.0,145.9,4860.0,39.0
34,449.0,0.0,0.0,0.52,0.48,0.0,0.0,1.4,48500.0,1.92,0.39,6.0,3.97,0.0,174.1,3070.0,36.0
34,449.0,0.0,0.0,0.52,0.48,0.0,0.0,1.4,50300.0,1.8,8.46,6.0,4.18,0.0,174.1,1600.0,21.0
34,449.0,0.0,0.0,0.52,0.48,0.0,0.0,1.4,49800.0,2.72,2.11,6.0,4.37,0.0,168.1,2910.0,18.0
34,449.0,0.0,0.0,0.52,0.48,0.0,0.0,1.5,44200.0,2.28,6.0,6.0,4.58,0.0,145.2,1810.0,48.0
34,449.0,0.0,0.0,0.52,0.48,0.0,0.0,1.4,47000.0,2.48,8.66,6.0,3.54,0.0,145.8,5190.0,43.0
34,449.0,0.0,0.0,0.52,0.48,0.0,0.0,1.4,49000.0,2.2,1.03,6.0,4.1,0.0,174.3,3240.0,23.0
34,449.0,0.0,0.0,0.52,0.48,0.0,0.0,1.4,49500.0,2.08,8.64,6.0,4.16,0.0,174.4,2340.0,28.0
34,449.0,0.0,0.0,0.52,0.48,0.0,0.0,1.4,27400.0,1.84,8.44,6.0,4.07,0.0,174.4,1390.0,1.0
34,481.0,0.0,0.0,0.52,0.48,0.0,0.0,1.5,51500.0,1.44,2.7,2.5,3.37,11.0,182.3,1230.0,11.0
34,449.0,0.0,0.0,0.52,0.48,0.0,0.0,1.4,49300.0,1.88,8.55,6.0,4.22,0.0,174.0,1870.0,25.0
34,449.0,0.0,0.0,0.52,0.48,0.0,0.0,1.4,49200.0,1.92,8.66,6.0,4.16,0.0,174.4,2570.0,31.0
34,449.0,0.0,0.0,0.52,0.48,0.0,0.0,1.4,48500.0,1.92,0.39,6.0,3.97,0.0,174.1,3070.0,36.0
34,449.0,0.0,0.0,0.52,0.48,0.0,0.0,1.4,49600.0,2.56,1.74,6.0,4.22,0.0,183.2,2730.0,15.0
34,449.0,0.0,0.0,0.52,0.48,0.0,0.0,1.4,49700.0,2.32,1.43,6.0,4.22,0.0,189.4,2980.0,16.0
34,449.0,0.0,0.0,0.52,0.48,0.0,0.0,1.4,49500.0,2.08,8.64,6.0,4.16,0.0,174.4,2340.0,28.0
34,449.0,0.0,0.0,0.52,0.48,0.0,0.0,1.5,50600.0,2.2,3.6,6.0,4.26,0.0,152.6,2930.0,33.0
34,449.0,0.0,0.0,0.52,0.48,0.0,0.0,1.4,47000.0,2.48,8.66,6.0,3.54,0.0,145.8,5190.0,43.0
34,421.0,0.0,0.0,0.52,0.48,0.0,0.0,1.4,34000.0,3.43,8.62,2.5,3.5,10.0,179.9,3910.0,13.0
34,449.0,0.0,0.0,0.52,0.48,0.0,0.0,1.4,49600.0,1.88,8.5,6.0,4.24,0.0,174.3,1730.0,24.0
34,449.0,0.0,0.0,0.52,0.48,0.0,0.0,1.4,48500.0,1.92,0.39,6.0,3.97,0.0,174.1,3070.0,36.0
34,421.0,0.0,0.0,0.52,0.48,0.0,0.0,1.5,30900.0,3.8,5.98,2.5,3.66,10.0,180.3,3790.0,7.0
35,400.0,0.0,0.0,0.53,0.47,0.0,0.0,1.5,37900.0,2.56,11.21,6.0,3.78,0.0,120.9,4690.0,8.0
35,400.0,0.0,0.0,0.53,0.47,0.0,0.0,1.5,35900.0,2.4,8.94,6.0,2.29,0.0,143.7,5530.0,25.0
35,400.0,0.0,0.0,0.53,0.47,0.0,0.0,1.5,36300.0,2.28,9.25,6.0,2.99,0.0,149.4,5440.0,17.0
35,400.0,0.0,0.0,0.53,0.47,0.0,0.0,1.5,35200.0,2.32,9.11,6.0,3.0,0.0,149.6,4700.0,11.0
35,417.0,0.0,0.0,0.53,0.47,0.0,0.0,1.6,26000.0,2.2,0.8,6.0,3.16,0.0,75.2,2340.0,7.0
35,400.0,0.0,0.0,0.53,0.47,0.0,0.0,1.5,35400.0,2.32,9.13,6.0,3.0,0.0,150.6,4440.0,14.0
35,400.0,0.0,0.0,0.53,0.47,0.0,0.0,1.5,36000.0,2.36,8.94,6.0,3.21,0.0,108.5,6560.0,23.0
35,400.0,0.0,0.0,0.53,0.47,0.0,0.0,1.5,36500.0,2.4,9.33,6.0,3.02,0.0,149.9,4080.0,16.0
35,400.0,0.0,0.0,0.53,0.47,0.0,0.0,1.5,35300.0,2.36,8.94,6.0,3.06,0.0,108.6,5300.0,24.0
35,400.0,0.0,0.0,0.53,0.47,0.0,0.0,1.5,35700.0,2.36,8.94,6.0,2.7,0.0,106.3,5460.0,22.0
35,400.0,0.0,0.0,0.53,0.47,0.0,0.0,1.5,35900.0,2.4,8.94,6.0,2.29,0.0,143.7,5530.0,25.0
35,400.0,0.0,0.0,0.53,0.47,0.0,0.0,1.5,35900.0,2.36,8.94,6.0,3.22,0.0,122.3,7290.0,21.0
35,400.0,0.0,0.0,0.53,0.47,0.0,0.0,1.5,35400.0,2.32,9.13,6.0,3.0,0.0,150.6,4440.0,14.0
35,417.0,0.0,0.0,0.53,0.47,0.0,0.0,1.6,26000.0,2.2,0.8,6.0,3.16,0.0,75.2,2340.0,7.0
35,417.0,0.0,0.0,0.53,0.47,0.0,0.0,1.6,26000.0,2.2,0.8,6.0,3.16,0.0,75.2,2340.0,7.0
35,400.0,0.0,0.0,0.53,0.47,0.0,0.0,1.5,35200.0,2.32,9.11,6.0,3.0,0.0,149.6,4700.0,11.0
35,400.0,0.0,0.0,0.53,0.47,0.0,0.0,1.5,34800.0,2.24,9.17,6.0,2.92,0.0,149.5,4590.0,19.0
35,400.0,0.0,0.0,0.53,0.47,0.0,0.0,1.5,35300.0,2.36,8.94,6.0,3.06,0.0,108.6,5300.0,24.0
35,400.0,0.0,0.0,0.53,0.47,0.0,0.0,1.5,35900.0,2.36,8.94,6.0,3.22,0.0,122.3,7290.0,21.0
35,400.0,0.0,0.0,0.53,0.47,0.0,0.0,1.5,35200.0,2.32,9.11,6.0,3.0,0.0,149.6,4700.0,11.0
35,400.0,0.0,0.0,0.53,0.47,0.0,0.0,1.5,36100.0,2.36,8.94,6.0,3.04,0.0,122.5,6160.0,20.0
35,400.0,0.0,0.0,0.53,0.47,0.0,0.0,1.5,35000.0,2.32,9.14,6.0,2.97,0.0,149.7,4420.0,15.0
35,400.0,0.0,0.0,0.53,0.47,0.0,0.0,1.5,35200.0,2.32,9.11,6.0,3.0,0.0,149.6,4700.0,11.0
35,400.0,0.0,0.0,0.53,0.47,0.0,0.0,1.5,35900.0,2.36,8.94,6.0,3.22,0.0,122.3,7290.0,21.0
35,400.0,0.0,0.0,0.53,0.47,0.0,0.0,1.5,37900.0,2.56,11.21,6.0,3.78,0.0,120.9,4690.0,8.0
35,400.0,0.0,0.0,0.53,0.47,0.0,0.0,1.5,35400.0,2.32,9.13,6.0,3.0,0.0,150.6,4440.0,14.0
35,417.0,0.0,0.0,0.53,0.47,0.0,0.0,1.6,26000.0,2.2,0.8,6.0,3.16,0.0,75.2,2340.0,7.0
35,400.0,0.0,0.0,0.53,0.47,0.0,0.0,1.5,37900.0,2.56,11.21,6.0,3.78,0.0,120.9,4690.0,8.0
35,400.0,0.0,0.0,0.53,0.47,0.0,0.0,1.5,36100.0,2.36,8.94,6.0,3.04,0.0,122.5,6160.0,20.0
35,400.0,0.0,0.0,0.53,0.47,0.0,0.0,1.5,35700.0,2.36,8.94,6.0,2.7,0.0,106.3,5460.0,22.0
35,400.0,0.0,0.0,0.53,0.47,0.0,0.0,1.5,36500.0,2.4,9.33,6.0,3.02,0.0,149.9,4080.0,16.0
